icmp_type_code_entropy,icmp_invalid_type_ratio,icmp_non_echo_ratio,icmp_type_diversity,icmp_nonstandard_type_count,icmp_code_field_entropy,icmp_nonzero_code_ratio,icmp_bad_checksum_ratio,icmp_good_checksum_ratio,icmp_checksum_entropy,icmp_checksum_delta_mean,icmp_checksum_delta_std,ip_id_reuse_rate,icmp_seq_increment_std,icmp_seq_entropy,icmp_seq_monotone_ratio,icmp_seq_autocorr_lag1,icmp_id_reuse_rate,icmp_id_entropy,icmp_id_delta_mean,icmp_id_delta_std,icmp_id_seq_correlation,icmp_covert_id_count,icmp_payload_len_mean,icmp_payload_len_std,icmp_payload_len_entropy,icmp_payload_len_variance,icmp_nonstd_payload_ratio,payload_byte_entropy_mean,payload_byte_entropy_std,payload_compress_ratio_mean,payload_compress_ratio_std,payload_printable_ratio_mean,payload_printable_ratio_std,payload_null_byte_ratio_mean,payload_null_byte_ratio_std,payload_bigram_entropy_mean,payload_bigram_entropy_std,flow_total_bytes,flow_duration_sec,flow_bytes_per_sec,icmp_orphan_request_ratio,flow_byte_asymmetry,ip_ttl_mean,pkt_size_mean,pkt_size_std,pkt_size_max,pkt_size_median,pkt_size_entropy,pkt_size_skewness,pkt_size_kurtosis,pkt_size_coeff_variation,pkt_size_iqr,pkt_size_bin_60_240,pkt_size_bin_240_420,pkt_size_bin_420_600,pkt_size_bin_600_780,pkt_size_bin_780_960,pkt_size_bin_960_1140,pkt_size_bin_1140_1320,pkt_size_bin_1320_1442,pkt_size_trans_small_small,pkt_size_trans_small_med,pkt_size_trans_small_large,pkt_size_trans_small_xlarge,pkt_size_trans_med_small,pkt_size_trans_med_med,pkt_size_trans_med_large,pkt_size_trans_med_xlarge,pkt_size_trans_large_small,pkt_size_trans_large_med,pkt_size_trans_large_large,pkt_size_trans_large_xlarge,pkt_size_trans_xlarge_small,pkt_size_trans_xlarge_med,pkt_size_trans_xlarge_large,pkt_size_trans_xlarge_xlarge,pkt_uniform_size_ratio,flow_kl_divergence_baseline,ipt_mean,ipt_std,ipt_min,ipt_max,ipt_median,ipt_percentile_90,ipt_percentile_99,ipt_entropy,ipt_skewness,ipt_coeff_variation,ipt_iqr,ipt_autocorr_lag1,ipt_autocorr_lag2,ipt_autocorr_lag3,ipt_periodicity_score,ipt_timing_regularity,ipt_jitter_mean,ipt_jitter_std,label_technique,label_binary,label_protocol
0.6142911,0.15178572,0.15178572,1.0033318,51.0,0.2747406,0.032738097,0.0,1.0,7.35349,22316.71,27303.455,0.9970238,26042.928,6.236095,0.5402985,0.0072979536,0.43452382,4.856111,19852.516,26667.05,-0.4928044,147.0,361.8155,439.04813,4.841144,192763.25,0.61904764,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,135682.0,4.976256,27265.88,0.84821427,131398.0,128.0,403.8155,439.04813,1437.0,92.5,4.841144,0.92777485,-0.71193033,1.0872494,741.5,0.58630955,0.05357143,0.05357143,0.05059524,0.05357143,0.08630952,0.065476194,0.05059524,0.4,0.07462686,0.09552239,0.07164179,0.07761194,0.0029850747,0.0059701493,0.017910447,0.08059701,0.014925373,0.023880597,0.017910447,0.08059701,0.011940299,0.014925373,0.0089552235,0.3809524,6.0049915,0.014854495,0.015649725,3.7e-05,0.088985,0.010078,0.0355178,0.07435824,6.308738,1.865337,1.0535346,0.0165125,0.04917107,-0.02121278,-0.044944867,0.031460006,0.04917107,0.011436328,0.010682897,3,1,ICMP
0.6562341,0.1715012,0.1715012,1.0892818,58.418472,0.25609428,0.029558592,0.0,1.0,7.3658104,21312.707,25743.453,0.9970593,28775.781,6.205912,0.5435117,0.104325294,0.39063233,5.200785,20834.75,27366.521,-0.28433827,133.09692,306.41867,416.91058,4.60661,173822.22,0.5874479,5.658494,1.3867958,1.1191615,0.094617985,0.7493822,0.30697456,0.0015613771,0.003012798,6.1600766,2.0843298,118466.27,4.9847956,23765.875,0.82849884,113599.4,128.0,348.41867,416.91058,1439.5485,79.08039,4.60661,1.2930293,0.20121494,1.1969794,472.40765,0.64253426,0.06402877,0.051629633,0.047385365,0.036925975,0.051629633,0.056692496,0.04917384,0.5023396,0.058501855,0.07209304,0.07276262,0.07653308,0.0037704548,0.0075409096,0.011462833,0.0593229,0.019003741,0.0016420982,0.008848217,0.06832259,0.018031225,0.0067198602,0.0131049305,0.41255212,5.192116,0.014702037,0.01296831,4.96431e-05,0.07729698,0.010779668,0.03374813,0.059631817,6.4902983,1.5830934,0.8820599,0.014843755,0.04797764,0.0120632835,-0.00536816,0.036044955,0.04797764,0.009896791,0.008379177,3,1,ICMP
0.46606028,0.09908238,0.09908238,0.7172366,41.57018,0.26309085,0.031170242,0.0,1.0,6.820856,14913.303,19843.857,0.9976157,2723.4285,6.355642,0.5913097,0.23762007,0.0023843022,6.552545,17928.703,24767.836,0.035102658,0.0,58.37428,9.513073,1.9767954,90.52836,0.47712812,0.13708909,0.82374346,0.22727697,0.17436267,0.9825151,0.10567304,8.270639e-06,0.00016164815,0.14042296,0.84501946,42104.383,4.9555492,8496.218,0.90091765,38581.414,255.0,100.374275,9.513073,116.0,106.0,1.9767954,-2.63503,7.5046535,0.094777055,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228719,2.166031,0.011843465,0.011872685,4.4e-05,0.074198,0.008226721,0.026575852,0.06032066,6.3603387,2.0961044,1.0025045,0.012219151,-0.033918,0.013646899,-0.07633453,0.030995,-0.033918,0.008508267,0.0082806945,2,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.341274,25179.225,29648.6,0.9934211,41518.168,1.3767049,0.6423841,-0.46000496,0.0,1.3767049,34951.35,41518.168,1.0,0.0,44.085526,13.788317,3.4612746,190.11769,0.65789473,1.941103,2.4560413,0.68383414,0.5375357,0.75241184,0.31255862,0.001137899,0.0050857514,1.9763676,2.5153627,13085.0,4.988896,2622.8247,1.0,13085.0,64.0,86.085526,13.788317,119.0,82.0,3.4612746,-0.0024938555,-0.4747296,0.16016997,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34210527,1.1919929,0.033039045,0.019602608,0.000375,0.096564,0.032227,0.0563,0.080496,6.3919573,0.39324966,0.5933164,0.030489,-0.43131945,0.24419355,-0.21122454,0.09698357,-0.43131945,0.016245758,0.010969849,1,1,ICMP
0.49494365,0.10840866,0.10840866,0.7683632,41.263588,0.11688601,0.012280328,0.0,1.0,6.7930894,25787.889,33198.867,0.9973699,2307.3413,6.8088803,0.5930406,0.38661158,0.0,6.3459444,12511.512,17540.242,0.11754148,0.0,58.433636,9.435968,1.8933846,89.06964,0.4628818,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,38198.86,4.967705,7689.2056,0.8915913,34784.867,255.0,100.43363,9.435968,117.0,106.0,1.8933846,-2.642427,7.5431304,0.093952596,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371182,2.2236295,0.013099692,0.012243636,0.00013119512,0.08848632,0.009702,0.028940203,0.054830793,6.2207003,2.0109868,0.93428874,0.012817174,-0.05647866,0.014909228,0.03977384,0.0416179,-0.05647866,0.008926096,0.008378237,2,1,ICMP
0.50838447,0.112839855,0.112839855,0.79149455,44.0,0.111558706,0.011663867,0.0,1.0,6.7854886,19606.334,26700.74,0.99743545,4439.6797,6.438534,0.578086,0.10501296,0.0018616929,6.3979273,18662.025,25816.363,0.08671979,0.0,58.050926,9.911395,1.9527078,98.37331,0.47236946,0.52082,1.0426643,0.33481708,0.23253039,0.9318435,0.1414617,0.00054276513,0.003921338,0.529439,1.0645844,39031.844,4.9550834,7876.854,0.8871601,35473.68,255.0,100.05092,9.911395,117.0,106.0,1.9527078,-2.4693894,6.2849064,0.0990739,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5276305,2.1936536,0.012739787,0.011590046,4.843861e-05,0.07188539,0.009210295,0.028463192,0.05177466,6.5141096,1.7069852,0.9108802,0.013403041,0.044413995,0.006047071,0.05252306,0.024347562,0.044413995,0.00870377,0.007640633,2,1,ICMP
0.4360082,0.08986175,0.08986175,0.6447478,39.0,0.22416818,0.025345622,0.0,1.0,6.867192,14536.508,19885.514,0.99769586,2381.1716,6.8528233,0.5796767,0.4185358,0.0023041475,6.479515,18582.846,26320.746,0.07517119,0.0,58.910137,8.624461,1.9178318,74.381325,0.4608295,0.11531694,0.7550736,0.22298416,0.16410011,0.98533237,0.09627074,0.0,0.0,0.11662387,0.7638655,43795.0,4.969275,8813.157,0.91013825,40391.0,255.0,100.91014,8.624461,116.0,106.0,1.9178318,-2.6320345,7.9870057,0.08546674,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391705,2.2048814,0.011476385,0.011968117,9.8e-05,0.098297,0.007829,0.0245232,0.05447272,5.9321766,2.789375,1.0428473,0.011404,-0.013091079,0.062041253,-0.025540829,0.02451589,-0.013091079,0.00809884,0.008811619,2,1,ICMP
0.5372988,0.122880116,0.122880116,0.84272903,49.089985,0.2219927,0.024942916,0.0,1.0,6.845639,23557.865,30916.48,0.9974961,2205.9722,6.80956,0.59017026,0.4841907,0.0058742026,6.522556,13190.573,18035.61,0.09193536,0.0,58.34835,8.82839,2.1190245,78.0249,0.49798012,0.121966496,0.76099473,0.22888274,0.1901458,0.98400706,0.09867445,0.00014906116,0.0017881434,0.12422886,0.7784107,40079.19,4.989723,8032.4854,0.8771199,35744.82,255.0,100.34835,8.82839,113.69666,105.674164,2.1190245,-2.4848433,7.030233,0.08798976,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5020199,2.116983,0.012525001,0.012200622,6.7e-05,0.07700904,0.008911446,0.02835392,0.060493335,6.34796,2.1076572,0.97387344,0.012313007,-0.09367596,0.030282415,0.016839288,0.03776755,-0.09367596,0.008713536,0.008539291,2,1,ICMP
0.5279205,0.119509056,0.119509056,0.8252628,50.734795,0.21916229,0.024766462,0.0,1.0,6.8075304,25748.564,33810.484,0.997643,32508.568,4.616663,0.5782325,0.12519099,0.0044819,6.5568857,24993.623,32945.926,0.5286282,0.9115977,57.95141,10.660326,1.9871591,113.64254,0.4639311,1.5500839,2.1812565,0.6098889,0.48537266,0.7987555,0.28466076,0.0011977341,0.005420071,1.575385,2.2269454,42456.24,4.99601,8497.735,0.88049096,38242.89,255.0,99.95141,10.660326,117.8232,106.0,1.9871591,-2.5176098,6.210807,0.10665517,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360689,2.1910422,0.011802811,0.011928066,9.215735e-06,0.09930903,0.00791933,0.026474532,0.055629622,6.068168,2.4526517,1.0110756,0.012035309,0.0087347245,-0.0198465,-0.08674399,0.029766148,0.0087347245,0.008490362,0.008377556,2,1,ICMP
0.49489942,0.10838824,0.10838824,0.76990217,42.83263,0.2231473,0.025611857,0.0,1.0,6.7267766,17629.658,24121.037,0.9974691,2751.4402,6.5462103,0.5932875,0.47769645,0.0,6.398931,13157.5205,18087.328,0.13927792,0.0,58.706524,9.145992,2.0037565,83.672226,0.45839202,0.12698703,0.78052646,0.22682795,0.18050694,0.9841878,0.09787494,7.0179e-05,0.001313456,0.129392,0.7958759,39791.574,4.965786,8013.337,0.89161175,36034.402,255.0,100.70652,9.145992,117.12447,106.0,2.0037565,-2.6186655,7.797616,0.09081867,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416079,2.1704109,0.012599843,0.011819291,7.040788e-05,0.070835195,0.008407252,0.027939973,0.050704688,6.4741225,1.6272273,0.9377778,0.013981546,0.0026737354,-0.027323093,0.025601659,0.036721714,0.0026737354,0.009043749,0.007587681,2,1,ICMP
0.60143536,0.14666666,0.14666666,0.9737445,44.0,0.15432373,0.016666668,0.0,1.0,7.240762,22573.037,27330.74,0.99666667,26076.91,6.2832465,0.54180604,-0.1710674,0.4,5.0285645,23522.996,30129.395,0.5099442,121.0,341.88333,441.94742,4.399529,195317.53,0.56333333,5.6169124,1.3837754,1.1156179,0.073255494,0.7720754,0.3027652,0.001459687,0.0036489863,6.123755,2.1177773,115165.0,4.989114,23083.258,0.85333335,111669.0,128.0,383.88333,441.94742,1436.0,76.0,4.399529,1.0715876,-0.39694223,1.1512545,630.25,0.62333333,0.036666665,0.053333335,0.046666667,0.06,0.06,0.05666667,0.06333333,0.4381271,0.06354515,0.080267556,0.07692308,0.07023411,0.0033444816,0.0100334445,0.016722407,0.073578596,0.0100334445,0.016722407,0.020066889,0.080267556,0.02341137,0.0100334445,0.006688963,0.43666667,5.513072,0.016686,0.016286345,6.4e-05,0.083328,0.011679,0.0367096,0.07989614,6.459408,1.9106848,0.97604847,0.0154125,0.043015216,0.033636373,-0.006503411,0.03805194,0.043015216,0.011682843,0.01134708,3,1,ICMP
0.50152206,0.11053316,0.11053316,0.7759228,85.0,0.22379752,0.024707412,0.0,1.0,7.409935,22056.412,26985.725,0.9986996,12482.471,6.4967546,0.53515625,0.025227772,0.0013003901,7.123063,17722.66,22560.21,0.2431254,0.0,58.42783,9.6124,2.0337465,92.39824,0.48374513,0.12701662,0.7811773,0.22923845,0.19007307,0.9836838,0.100607716,0.0002191426,0.0035343145,0.12849827,0.79229856,77229.0,4.984218,15494.707,0.8894668,69760.0,255.0,100.427826,9.6124,118.0,106.0,2.0337465,-2.5365763,7.030044,0.09571451,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5162549,2.166041,0.0064898673,0.0065353974,7e-06,0.060193,0.0043515,0.0145979,0.02921263,6.0321956,2.555742,1.0070156,0.00699825,0.018516103,-0.051546272,0.028496863,0.013436181,0.018516103,0.0046670195,0.00457497,2,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.4626226,21424.852,25125.85,0.993865,8744.757,3.3658636,0.6111111,-0.59736276,0.0,3.3658636,7712.8022,8744.757,1.0,0.0,41.110428,13.717128,3.5875075,188.15959,0.6196319,1.9583262,2.3963459,0.7147817,0.5448474,0.7562609,0.2998664,0.0014608032,0.0064394632,1.9848814,2.439827,13547.0,4.947846,2737.959,1.0,13547.0,64.0,83.11043,13.717128,122.0,82.0,3.5875075,0.12288713,-0.44448146,0.165047,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38036808,1.0582232,0.03054226,0.018010862,0.000915,0.09004,0.0314315,0.0510241,0.08226196,6.4057555,0.57110095,0.58970296,0.0251275,-0.39946693,0.116296954,0.00309595,0.08513371,-0.39946693,0.014281719,0.01097377,1,1,ICMP
0.5159469,0.115384616,0.115384616,0.8013701,45.0,0.18533592,0.020512821,0.0,1.0,6.851676,27947.514,35039.773,0.99743587,2567.4707,6.631033,0.6015424,0.31856304,0.0025641026,6.3904457,12747.403,17009.621,0.16318773,0.0,58.24359,9.451612,2.0304644,89.33297,0.47948718,0.11146411,0.732955,0.22509903,0.17790477,0.9855561,0.096637234,6.441224e-05,0.001194669,0.11405999,0.7523165,39095.0,4.988721,7836.6777,0.88461536,35285.0,255.0,100.24359,9.451612,118.0,106.0,2.0304644,-2.4944077,6.846902,0.09428645,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205128,2.1870673,0.012824476,0.011233919,7.4e-05,0.082247,0.009841,0.0266098,0.05355536,6.336403,1.9415447,0.87597495,0.012945,0.049769036,0.048780728,-0.09442654,0.04034337,0.049769036,0.008245462,0.0076297647,2,1,ICMP
0.702698,0.19069186,0.19069186,1.1819801,63.331497,0.15689053,0.01807888,0.0,1.0,7.370551,22562.291,27002.342,0.99698687,19815.465,5.8988857,0.55788493,0.021526765,0.37030995,5.3495765,20666.842,26946.86,0.30516192,122.95225,301.34402,421.31,4.443117,177502.61,0.5706554,5.3954186,1.4302714,1.0985568,0.11542195,0.7782066,0.2987821,0.0016257783,0.003369538,5.852408,2.1078887,113957.17,4.9687123,22934.922,0.8093081,108651.95,128.0,343.34402,421.31,1434.0928,74.14325,4.443117,1.3216642,0.23772383,1.227171,476.48303,0.65966797,0.04821035,0.053622488,0.045350738,0.031206233,0.050302267,0.0577104,0.053929564,0.50179,0.06633558,0.048972216,0.092919745,0.0687417,0.017517399,0.0063525764,0.006660643,0.06679768,0.0004620999,0.0030222551,0.008604665,0.0696659,0.014957244,0.023407875,0.003792421,0.4293446,4.873836,0.015016653,0.014501298,7.43352e-05,0.09972875,0.011459356,0.032529477,0.06985883,6.205044,2.2620935,0.9658402,0.015139597,0.015090605,-0.018414093,-0.075244,0.02835922,0.015090605,0.010279314,0.010227448,3,1,ICMP
0.52254,0.11765,0.11765,0.81369346,38.900368,0.20161736,0.02314468,0.0,1.0,7.283091,22209.084,26962.58,0.99697244,24495.309,6.179771,0.5245077,0.04155808,0.41327628,4.9971814,18491.598,25203.602,0.4625365,137.57564,311.75317,401.677,4.5736575,161356.11,0.5570985,2.5852752,2.126202,0.75510085,0.4286122,0.7720188,0.3054003,0.0013880995,0.005528365,2.72246,2.3239944,116873.74,4.9817243,23460.924,0.88235,113608.06,128.0,353.75317,401.677,1438.299,76.67528,4.5736575,1.1696599,-0.041324474,1.135569,549.59686,0.6230546,0.056673188,0.056673188,0.06528045,0.05081819,0.06813292,0.044988245,0.034379214,0.46487555,0.08588366,0.07463829,0.053357027,0.07895609,0.01084221,0.02472119,0.007805437,0.07353499,0.015836306,0.015183864,0.014756856,0.061387897,0.009762759,0.004768664,0.003689214,0.44290146,5.5269,0.015128922,0.014648972,9.0719564e-05,0.10392393,0.010462229,0.033007104,0.07125217,6.2608476,2.2218335,0.96858484,0.01451337,0.06347248,-0.029255137,0.012705354,0.0409216,0.06347248,0.010475501,0.0102399,3,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.330866,22892.271,27354.152,0.99358976,10998.949,3.0906441,0.61290324,-0.5500577,0.0,3.0906441,9678.329,10998.949,1.0,0.0,42.397434,13.24555,3.2666593,175.44461,0.6025641,1.6453011,2.317465,0.64573586,0.5333074,0.7805491,0.30823743,0.00069367955,0.0051651266,1.6738186,2.3681831,13166.0,4.987603,2639.7449,1.0,13166.0,64.0,84.39744,13.24555,113.0,82.0,3.2666593,-0.072841026,-0.630926,0.15694258,16.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974359,1.324658,0.032178085,0.0228758,0.000393,0.157101,0.032083,0.0561816,0.1131109,6.0235295,1.830048,0.71091247,0.0270275,-0.34832492,0.13448004,-0.030234812,0.083525054,-0.34832492,0.016544834,0.015797807,1,1,ICMP
0.5237818,0.11806898,0.11806898,0.8245044,44.987083,0.12624517,0.013144735,0.0,1.0,6.64686,17606.906,24418.49,0.9973755,2477.5178,6.5842724,0.5841045,0.50894713,0.0,6.4768095,14448.0,19027.332,0.09154515,0.0,58.420444,9.325354,1.9958916,86.97109,0.46718267,0.060521476,0.5528925,0.21108042,0.11982802,0.9926508,0.067763045,5.326363e-07,7.0221736e-06,0.061661463,0.563776,38262.8,4.960819,7712.999,0.881931,34464.742,255.0,100.42044,9.325354,116.00861,106.0,1.9958916,-2.3901417,5.9681363,0.09286356,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53281736,2.207965,0.013053907,0.01269234,5.903445e-05,0.073229186,0.009240084,0.028696546,0.058794573,6.454441,1.8131794,0.9722984,0.014372444,-0.054424807,-0.06290901,-0.014725672,0.024106612,-0.054424807,0.009449094,0.008474063,2,1,ICMP
0.5218275,0.117560595,0.117560595,0.81587106,50.890194,0.12651744,0.014052942,0.0,1.0,6.873986,15647.804,20696.752,0.997691,2410.2175,6.7583866,0.5729327,0.4074506,0.0013762586,6.5285745,15691.685,21770.31,0.124587,0.0,58.35652,9.402948,2.0404797,88.442955,0.4799836,0.07608919,0.6080236,0.21514937,0.13632508,0.99010855,0.0798116,1.640097e-05,0.0003238932,0.07741814,0.61976826,43464.867,4.968146,8748.686,0.8824394,39170.145,255.0,100.356514,9.402948,115.095795,106.0,2.0404797,-2.5968833,7.437984,0.093693,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200164,2.1595614,0.011498002,0.0115945395,1.43014e-05,0.067264676,0.0078048804,0.027170293,0.05716646,6.4081926,1.9192264,1.0082616,0.012285345,0.065371856,0.018965583,-0.013955485,0.02650208,0.065371856,0.008468554,0.00791889,2,1,ICMP
0.42976293,0.088216946,0.088216946,0.648857,34.256546,0.18052001,0.021297088,0.0,1.0,6.7154922,24226.412,31962.354,0.99742246,2630.4514,6.471751,0.5830345,0.43826538,0.0028030802,6.443519,13712.792,18300.162,0.15619536,0.0,58.681133,8.989168,1.8203458,80.80541,0.4595155,0.10094536,0.7070039,0.22193077,0.1679492,0.9864527,0.094212756,1.8193326e-05,0.00020275179,0.10265922,0.7220654,39062.395,4.9661355,7865.69,0.9117831,36212.316,255.0,100.68113,8.989168,117.55123,105.955124,1.8203458,-2.7813938,8.7742,0.08928419,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404845,2.2955794,0.012833449,0.012310762,3.7872105e-05,0.082617484,0.009261918,0.029440021,0.056360975,6.3067417,2.0770361,0.9593491,0.013254465,0.029435478,0.011982474,-0.027515218,0.025296882,0.029435478,0.008909154,0.008495652,2,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.2611938,21831.777,25883.46,0.994012,14972.92,2.7505114,0.6204819,-0.5215516,0.0,2.7505114,12993.892,14972.92,1.0,0.0,42.269463,12.802244,3.4122977,163.89745,0.55688626,1.5835956,2.299378,0.6268256,0.5094604,0.7906449,0.30446887,0.0011937029,0.0061011678,1.6128286,2.3472269,14073.0,4.973699,2829.4836,1.0,14073.0,64.0,84.26946,12.802244,117.0,82.0,3.4122977,0.16666137,-0.028321194,0.15192032,15.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44311377,1.1898088,0.029962042,0.018067462,0.000193,0.084885,0.0298665,0.0535905,0.076176,6.5568857,0.4080191,0.6030117,0.0260615,-0.36954883,0.17012905,-0.040438026,0.16724832,-0.36954883,0.014577717,0.01067349,1,1,ICMP
0.46525657,0.09885022,0.09885022,0.715979,39.352234,0.11116281,0.011286044,0.0,1.0,6.8591337,15610.373,20723.826,0.99748755,2478.486,6.780641,0.57477754,0.3912437,0.0050249244,6.497444,13721.647,19016.152,0.13982734,0.0,58.218548,9.468337,1.8443038,89.64949,0.49593943,0.32019967,0.8180189,0.282462,0.18415916,0.9579648,0.11019099,0.00025042452,0.0016752627,0.3259699,0.83934784,39889.293,4.973403,8020.53,0.9011498,36681.176,255.0,100.21855,9.468337,112.97165,106.0,1.8443038,-2.7443597,8.153901,0.094477646,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50406057,2.2727833,0.012526981,0.012181116,5.1534367e-05,0.10148788,0.008686969,0.026845926,0.05554661,6.0716047,2.4613729,0.9724819,0.01256463,-0.026960623,0.03242195,-0.056982987,0.024035264,-0.026960623,0.008730334,0.008490958,2,1,ICMP
0.46176803,0.097835995,0.097835995,0.6910851,40.09352,0.2281899,0.025981652,0.0,1.0,6.823345,16317.006,22114.455,0.99756145,2408.622,6.762499,0.57554907,0.31159082,0.0062220325,6.527706,20687.463,27964.05,0.08639485,0.0,58.463264,8.979681,1.9332423,80.63933,0.47512808,0.48266053,1.1628298,0.3231926,0.2666691,0.9372098,0.15185016,0.00036025827,0.002293656,0.48974457,1.1800308,41204.8,4.987393,8261.88,0.902164,37793.01,255.0,100.463264,8.979681,114.65611,106.0,1.9332423,-2.5968597,7.282908,0.08938186,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248719,2.221884,0.012191721,0.013617914,5.5625915e-05,0.10696551,0.007899083,0.027356543,0.06466046,5.9114985,2.840804,1.1172646,0.011430508,-0.03385036,-0.022226129,0.032159626,0.027957207,-0.03385036,0.009135326,0.010090296,2,1,ICMP
0.6003941,0.14625771,0.14625771,0.97350806,44.0,0.1511726,0.016620196,0.0,1.0,7.267295,22832.238,27594.973,0.99667597,24927.166,6.185871,0.5388916,-0.15583822,0.39609647,5.0757356,22565.006,29041.525,0.4600027,119.73693,334.078,439.38608,4.3611555,193069.14,0.5575803,5.587931,1.363628,1.116781,0.07118427,0.77598614,0.30255067,0.0013745498,0.0034843308,6.072421,2.0799625,113131.04,4.9813538,22710.104,0.8537423,109599.25,128.0,376.078,439.38608,1436.0,75.15795,4.3611555,1.1223805,-0.29522142,1.1688395,578.88525,0.6285659,0.04632323,0.05318463,0.040960092,0.04867979,0.06540916,0.052326325,0.06455086,0.45228764,0.06196864,0.07864426,0.080904126,0.072835125,0.0019363797,0.00860663,0.011080644,0.07057527,0.011404121,0.013878135,0.018612007,0.08004301,0.01914964,0.011404121,0.006670251,0.4424197,5.4228277,0.01661354,0.01642033,5.684262e-05,0.08955576,0.011721944,0.037289094,0.0796241,6.3996615,1.9525104,0.9884448,0.016033718,0.046884783,0.044283506,0.007401105,0.03613338,0.046884783,0.011784495,0.011434723,3,1,ICMP
